Row.names	Gene.names	Gene.description	AvgChrs	NormPosition	Gene Length	AM_04M_F10	AM_04M_F10_P
ENSMUSG00000027646	Src	Rous sarcoma oncogene	1.864545416	0.8645454159880229	15.705038341218907	3.64525900437585	23.355313733523214
ENSMUSG00000027650	Tti1	TELO2 interacting protein 1	1.867620234	0.8676202338826312	15.508970809227257	4.8374738602314	23.425674629316507
ENSMUSG00000027654	Fam83d	family with sequence similarity 83, member D	1.871860711	0.8718607112243535	14.178664851006472	1.26186604739173	23.649024314873266
ENSMUSG00000027655	Dhx35	DEAH (Asp-Glu-Ala-His) box polypeptide 35	1.872130574	0.8721305735601057	15.95235449921727	4.200043939616109	23.330123590146144
ENSMUSG00000027660	Skil	SKI-like	2.194381903	0.19438190266313954	14.748140425125316	7.4700030654425085	24.755271309429187
ENSMUSG00000027663	Zmat3	zinc finger matrin type 3	2.202139888	0.20213988805776167	14.930275335112052	4.96718709926322	23.544573629895318
ENSMUSG00000027665	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	2.202656482	0.20265648181750925	16.11176736321251	6.1846008465802695	23.637824736562067
ENSMUSG00000027667	Zfp639	zinc finger protein 639	2.203171776	0.2031717758995769	13.368233611380942	4.26186604739173	23.693072021905913
ENSMUSG00000027670	Ocstamp	osteoclast stimulatory transmembrane protein	1.908210172	0.9082101720411034	12.698053484163538	1.0602965036547	23.96670150989278
ENSMUSG00000027676	Ccdc39	coiled-coil domain containing 39	2.211374679	0.21137467907958826	14.963437998346286	1.0602965036547	23.516772587819162
ENSMUSG00000027677	Ttc14	tetratricopeptide repeat domain 14	2.211243524	0.2112435241060217	13.87536540064177	4.0301189381738	23.577743315491173
ENSMUSG00000027678	Ncoa3	nuclear receptor coactivator 3	1.911701717	0.9117017169494512	16.298599610958664	6.92714543905495	23.902544304194375
ENSMUSG00000027679	Dnajc19	DnaJ heat shock protein family (Hsp40) member C19	2.212876397	0.21287639727847493	14.62690678686152	3.0301189381737994	23.475887283991252
ENSMUSG00000027699	Ect2	ect2 oncogene	2.1694926530000003	0.16949265332197616	15.789941128390916	3.76956334730142	23.34592271739128
ENSMUSG00000027715	Ccna2	cyclin A2	2.228496505	0.22849650474182406	12.830713256951874	5.509793560835309	24.243848503992474
ENSMUSG00000027737	Slc7a11	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11	2.313472696	0.31347269627132474	19.07192318711081	4.41618351977756	23.226619417416565
ENSMUSG00000027739	Rab33b	RAB33B, member RAS oncogene family	2.321733185	0.3217331851700778	13.58777751632821	3.99195576863787	23.619760634401825
ENSMUSG00000027742	Cog6	component of oligomeric golgi complex 6	2.331165096	0.33116509605617805	15.109912252369417	4.84682854811288	23.490253944053983
ENSMUSG00000027751	Supt20	suppressor of Ty 20	2.341857635	0.341857634931537	15.134065280404563	4.61508143889496	23.452449984325593
ENSMUSG00000027775	Mfsd1	major facilitator superfamily domain containing 1	2.422354562	0.42235456231854496	14.391780606013166	7.76073622179579	25.081062953325794
ENSMUSG00000027778	Ift80	intraflagellar transport 80	2.430821497	0.4308214968937704	16.774053482563787	1.18460084658027	23.281899341186595
ENSMUSG00000027787	Nmd3	NMD3 ribosome export adaptor	2.4357618	0.4357617998236437	15.069617590965562	4.352047033061161	23.434384787369247
ENSMUSG00000027800	Tm4sf1	transmembrane 4 superfamily member 1	2.357997464	0.35799746350405104	13.999383482467573	1.0301189381738	23.69394357567508
ENSMUSG00000027803	Wwtr1	WW domain containing transcription regulator 1	2.359384495	0.35938449452035903	16.875809334499884	6.09149144218879	23.437903423677533
ENSMUSG00000027806	Tsc22d2	TSC22 domain family, member 2	2.365164121	0.365164120548104	15.668109371537899	5.30822401709829	23.481524823558196
ENSMUSG00000027808	Serp1	stress-associated endoplasmic reticulum protein 1	2.365677153	0.3656771526911326	12.568668693380506	8.54546653672253	26.25960473484991
ENSMUSG00000027811	4930579G24Rik	RIKEN cDNA 4930579G24 gene	2.497570037	0.4975700370058225	11.869208250550827	2.26186604739173	23.96613291752391
ENSMUSG00000027820	Mme	membrane metallo endopeptidase	2.395613035	0.3956130348423591	17.140640077128833	1.0602965036547	23.237393573201633
ENSMUSG00000027822	Slc33a1	solute carrier family 33 (acetyl-CoA transporter), member 1	2.399583013	0.3995830127878286	14.932076308621692	5.16875664300025	23.590881399716075
ENSMUSG00000027829	Ccnl1	cyclin L1	2.412099049	0.41209904943574	13.562480945349316	6.70816280263728	24.717196414768058
ENSMUSG00000027843	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	2.649126648	0.6491266478413353	15.678710163506825	1.18460084658027	23.40941596879986
ENSMUSG00000027845	Dclre1b	DNA cross-link repair 1B	2.648620545	0.648620545229783	13.109667444250803	5.352047033061161	24.09004641520389
ENSMUSG00000027854	Sike1	suppressor of IKBKE 1	2.643603408	0.643603408229759	13.638322774748687	4.5065289414676295	23.688970358459773
ENSMUSG00000027858	Tspan2	tetraspanin 2	2.64214088	0.6421408803116827	16.031528909787223	1.0602965036547	23.357609806943895
ENSMUSG00000027864	Ptgfrn	prostaglandin F2 receptor negative regulator	2.631563716	0.6315637159484447	16.096015046980252	8.39405421220922	24.804196038576183
ENSMUSG00000027867	Spag17	sperm associated antigen 17	2.624934791	0.6249347911717894	17.976541748939088	2.0301189381738003	23.285502177970425
ENSMUSG00000027878	Notch2	notch 2	2.612860161	0.6128601606801514	17.06206722466649	8.74530711606913	24.660910329349278
ENSMUSG00000027883	Gpsm2	G-protein signalling modulator 2 (AGS3-like, C. elegans)	2.679209515	0.679209515415177	15.414387946585249	4.1846008465802695	23.382889795221555
ENSMUSG00000027890	Gstm4	glutathione S-transferase, mu 4	2.6750991440000003	0.6750991441622478	12.131213905086272	3.506528941467629	23.832788118531692
ENSMUSG00000027900	Dram2	DNA-damage regulated autophagy modulator 2	2.665846395	0.6658463950940167	14.777871719833168	6.4178485082727805	24.12374636723037
ENSMUSG00000027901	Dennd2d	DENN/MADD domain containing 2D	2.665414462	0.665414461588526	14.332106498907903	3.5837941422791	23.49463513912976
ENSMUSG00000027905	Ddx20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	2.660354495	0.6603544945853428	13.183635381473218	3.84682854811288	23.672894583184142
ENSMUSG00000027935	Rab13	RAB13, member RAS oncogene family	2.563735444	0.5637354436099847	13.631404448728468	3.0301189381737994	23.599863893255478
ENSMUSG00000027936	Crtc2	CREB regulated transcription coactivator 2	2.563979783	0.5639797830138126	13.282219695672588	5.7381116146649305	24.231457175769293
ENSMUSG00000027942	4933434E20Rik	RIKEN cDNA 4933434E20 gene	2.562735388	0.5627353884986523	14.02851044759092	5.5536870435275	23.932717987966786
ENSMUSG00000027944	Hax1	HCLS1 associated X-1	2.562342495	0.5623424953111629	11.703038388986418	4.0942554248902	23.985125128524956
ENSMUSG00000027947	Il6ra	interleukin 6 receptor, alpha	2.561664629	0.5616646290469963	15.584522157940553	6.87561513841486	24.102105257145777
ENSMUSG00000027950	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	2.560832248	0.5608322479775015	14.170316304447475	1.0602965036547	23.65942174816924
ENSMUSG00000027952	Pmvk	phosphomevalonate kinase	2.558997475	0.5589974748762307	13.82097669262124	4.7946951430313	23.720725016369492
ENSMUSG00000027953	Slc50a1	solute carrier family 50 (sugar transporter), member 1	2.557795467	0.5577954667242524	11.18239435340453	4.0301189381738	24.07793017779156
ENSMUSG00000027955	Fam198b	family with sequence similarity 198, member B	2.499347452	0.4993474524567907	15.914081424096777	2.0942554248902	23.392588994433893
ENSMUSG00000027956	Tmem144	transmembrane protein 144	2.498830468	0.4988304681688941	15.295230836230356	2.18460084658027	23.449738683035644
ENSMUSG00000027957	Slc35a3	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3	2.729138864	0.7291388641866817	15.404110408344668	5.88504056472136	23.705730889221332
ENSMUSG00000027959	Sass6	SAS-6 centriolar assembly protein	2.728650501	0.7286505009257704	15.136590663791404	4.76956334730142	23.473425430145387
ENSMUSG00000027961	Lrrc39	leucine rich repeat containing 39	2.7284009410000003	0.7284009409416464	14.299279578866493	2.0301189381738003	23.58187368997202
ENSMUSG00000027963	Extl2	exostoses (multiple)-like 2	2.724934213	0.7249342131901289	14.395734942065856	4.72129766602903	23.591800985754148
ENSMUSG00000027981	Rnpc3	RNA-binding region (RNP1, RRM) containing 3	2.709933986	0.7099339863713799	14.614364770553852	3.0602965036547	23.47577893043535
ENSMUSG00000027994	Mcub	mitochondrial calcium uniporter dominant negative beta subunit	2.811939783	0.8119397826838944	15.753582391762647	5.23022150509701	23.450409793293606
ENSMUSG00000027999	Pla2g12a	phospholipase A2, group XIIA	2.811593822	0.8115938216072414	14.071713739651651	2.64525900437586	23.5659010925803
ENSMUSG00000028015	Ctso	cathepsin O	2.512027161	0.5120271610140685	14.558181519860028	5.84914292705367	23.91547077411581
ENSMUSG00000028016	Ints12	integrator complex subunit 12	2.831677581	0.8316775814597979	14.224906090719767	5.82845703635499	24.000196223011255
ENSMUSG00000028018	Gstcd	glutathione S-transferase, C-terminal domain containing	2.831274422	0.831274422068327	16.750824728947787	3.0942554248902	23.322192809903854
ENSMUSG00000028019	Pdgfc	platelet-derived growth factor, C polypeptide	2.506906962	0.5069069620734058	17.438467001742435	5.96718709926322	23.30953810762773
ENSMUSG00000028028	Alpk1	alpha-kinase 1	2.79808594	0.7980859403118027	16.749987238492455	4.26418042633252	23.271057753840363
ENSMUSG00000028035	Dnajb4	DnaJ heat shock protein family (Hsp40) member B4	2.950979198	0.9509791977839496	14.956330777351237	2.0942554248902	23.491594732904744
ENSMUSG00000028037	Ifi44	interferon-induced protein 44	2.948142617	0.9481426168810136	14.216594306638793	3.61508143889496	23.50946132321035
ENSMUSG00000028041	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	2.558263232	0.5582632319684718	13.483563888125094	6.7537191437214	24.77598336109942
ENSMUSG00000028044	Cks1b	CDC28 protein kinase 1b	2.558717235	0.5587172350007198	11.507299124122765	4.41618351977756	24.110324201283873
ENSMUSG00000028047	Thbs3	thrombospondin 3	2.557493045	0.5574930448498773	13.508908929493996	3.61508143889496	23.60845075274618
ENSMUSG00000028053	Ash1l	ASH1 like histone lysine methyltransferase	2.556205802	0.5562058015862066	16.974246522536156	5.84682854811289	23.36176076896146
ENSMUSG00000028060	2810403A07Rik	RIKEN cDNA 2810403A07 gene	2.554233572	0.5542335719491566	14.727122753762762	4.9016103469478	23.56820009291749
ENSMUSG00000028064	Sema4a	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	2.5526665040000003	0.5526665043319257	14.622452258218091	7.96718709926322	25.119056456859223
ENSMUSG00000028066	Pmf1	polyamine-modulated factor 1	2.552376992	0.5523769917560445	13.982637133669424	3.3520470330611603	23.540980582303085
ENSMUSG00000028068	Iqgap3	IQ motif containing GTPase activating protein 3	2.550497911	0.5504979108930985	15.254032093241234	4.41618351977756	23.41554708316021
ENSMUSG00000028069	Gpatch4	G patch domain containing 4	2.550173248	0.5501732476595804	13.653404916746982	3.4161835197775696	23.58510657482469
ENSMUSG00000028070	Naxe	NAD(P)HX epimerase	2.550222967	0.5502229665792884	10.947636937951827	5.11758177942414	24.54747328108957
ENSMUSG00000028076	Cd1d1	CD1d1 antigen	2.543600421	0.5436004214704753	11.81658370778757	5.704152693429428	24.653786443427098
ENSMUSG00000028080	Lrba	LPS-responsive beige-like anchor	2.54051399	0.5405139900304724	19.089936621857476	2.61508143889495	23.334488824239035
ENSMUSG00000028081	Rps3a1	ribosomal protein S3A1	2.538243522	0.5382435218565795	12.217351905270334	8.38427319141663	26.302583967231186
ENSMUSG00000028085	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	2.53496027	0.5349602704779215	16.31456554325472	3.0301189381737994	23.342408471732654
ENSMUSG00000028086	Fbxw7	F-box and WD-40 domain protein 7	2.530476148	0.530476148165255	17.322720373356674	4.76073622179579	23.22737135716423
ENSMUSG00000028088	Fmo5	flavin containing monooxygenase 5	2.610111461	0.6101114611076454	14.692506532697143	3.67921792561136	23.451957967557355
ENSMUSG00000028089	Chd1l	chromodomain helicase DNA binding protein 1-like	2.609757983	0.60975798314518	15.59400378790764	3.67921792561136	23.363293101606594
ENSMUSG00000028096	Gpr89	G protein-coupled receptor 89	2.605392447	0.6053924470481321	15.177769890937302	4.23022150509701	23.412236275778916
ENSMUSG00000028098	Rnf115	ring finger protein 115	2.6045978780000003	0.6045978784761379	15.965198070718955	6.303708790519152	23.720550115209534
ENSMUSG00000028099	Polr3c	polymerase (RNA) III (DNA directed) polypeptide C	2.604347366	0.6043473656033304	13.978174174468169	5.0602965036547	23.76344990328627
ENSMUSG00000028100	Nudt17	nudix (nucleoside diphosphate linked moiety X)-type motif 17	2.604270856	0.6042708564525997	11.284824100224624	1.0301189381738	24.295501922026116
ENSMUSG00000028101	Pias3	protein inhibitor of activated STAT 3	2.604232819	0.6042328190108853	13.241685287601625	4.0602965036547	23.685706185506895
ENSMUSG00000028102	Pex11b	peroxisomal biogenesis factor 11 beta	2.603852563	0.6038525633142979	13.286268962679781	4.41618351977756	23.737577696399548
ENSMUSG00000028104	Polr3gl	polymerase (RNA) III (DNA directed) polypeptide G like	2.603512994	0.6035129944023883	13.993380704255898	2.61508143889495	23.57855337996454
ENSMUSG00000028106	Rprd2	regulation of nuclear pre-mRNA domain containing 2	2.598536575	0.5985365754292935	15.836691454233929	5.7946951430313005	23.57318408310613
ENSMUSG00000028107	Tars2	threonyl-tRNA synthetase 2, mitochondrial (putative)	2.598289693	0.5982896929061593	14.304208699445645	4.41618351977756	23.555081254424653
ENSMUSG00000028108	Ecm1	extracellular matrix protein 1	2.598207007	0.5982070071622237	12.404609397837712	4.0602965036547	23.83965269102149
ENSMUSG00000028114	Mettl14	methyltransferase like 14	2.770916328	0.7709163283755629	14.120480898489824	5.67921792561136	23.962013410847717
ENSMUSG00000028126	Pip5k1a	phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha	2.594119721	0.5941197208092394	15.56271942704932	5.00114602049872	23.441748019277874
ENSMUSG00000028134	Ptbp2	polypyrimidine tract binding protein 2	2.7482619560000003	0.7482619560349033	16.004132665749694	3.0301189381737994	23.359268999263413
ENSMUSG00000028145	Them4	thioesterase superfamily member 4	2.589362054	0.5893620538356488	14.454492085670017	1.26186604739173	23.59999467693644
ENSMUSG00000028149	Rap1gds1	RAP1, GTP-GDP dissociation stimulator 1	2.868538049	0.8685380494387392	17.18784497681568	6.7212976660290185	23.57273727630238
ENSMUSG00000028152	Tspan5	tetraspanin 5	2.867441437	0.8674414370236181	17.338301141058295	6.0167535495552	23.335559911842033
ENSMUSG00000028159	Dapp1	dual adaptor for phosphotyrosine and 3-phosphoinositides 1	2.862012946	0.8620129457894442	15.625080951485986	5.30822401709829	23.48948201402887
ENSMUSG00000028173	Wls	wntless WNT ligand secretion mediator	2.999059533	0.9990595332357576	16.595024318613635	6.416183519777559	23.60290717083602
ENSMUSG00000028175	Depdc1a	DEP domain containing 1a	2.996707154	0.9967071541257768	15.075228427684479	2.0942554248902	23.477591689583775
ENSMUSG00000028184	Adgrl2	adhesion G protein-coupled receptor L2	2.930413439	0.9304134387171982	17.416764546819408	6.3822245985420585	23.411200152209915
ENSMUSG00000028187	Rpf1	ribosome production factor 1 homolog	2.915483538	0.9154835382075244	13.91746532200658	4.35452584802258	23.610809608739537
ENSMUSG00000028188	Spata1	spermatogenesis associated 1	2.91526348	0.91526348028189	15.377108833074868	2.18460084658027	23.44127166773709
ENSMUSG00000028211	Trp53inp1	transformation related protein 53 inducible nuclear protein 1	3.071340741	0.07134074120475642	14.131535468676345	5.20004393961611	23.77364288215354
ENSMUSG00000028212	Ccne2	cyclin E2	3.07154942	0.07154942047861594	13.71295682169755	3.0301189381737994	23.588578392431963
ENSMUSG00000028224	Nbn	nibrin	3.102073026	0.10207302604038758	15.08115052127187	4.519728122292	23.448957074204703
ENSMUSG00000028232	Tmem68	transmembrane protein 68	3.022758864	0.02275886446681142	14.655754310144218	4.67921792561136	23.538037906372278
ENSMUSG00000028233	Tgs1	trimethylguanosine synthase 1	3.022974828	0.0229748277079765	15.349281228817452	5.837473860231402	23.702197136617706
ENSMUSG00000028243	Ubxn2b	UBX domain protein 2B	3.039655407	0.0396554067521968	14.900772486445565	3.26186604739173	23.43741870387188
ENSMUSG00000028245	Nsmaf	neutral sphingomyelinase (N-SMase) activation associated factor	3.0410537110000004	0.041053711233735635	15.825356341479335	2.67921792561136	23.38507632150013
ENSMUSG00000028247	Coq3	coenzyme Q3 methyltransferase	3.139902761	0.13990276069772636	14.98766371825398	3.5837941422791	23.420481601886873
ENSMUSG00000028248	Pnisr	PNN interacting serine/arginine-rich	3.139686232	0.13968623199067834	14.818382455041155	5.09149144218879	23.594317353551183
ENSMUSG00000028251	Tstd3	thiosulfate sulfurtransferase (rhodanese)-like domain containing 3	3.139049	0.13904899986145128	13.262975701227942	4.64403246521756	23.79665862999076
ENSMUSG00000028256	Odf2l	outer dense fiber of sperm tails 2-like	2.906876666	0.9068766664617176	15.108483619044364	2.64525900437586	23.44715750175326
ENSMUSG00000028261	Ndufaf4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4	3.159107033	0.15910703314580826	12.756139298372927	3.5837941422791	23.727519119490783
ENSMUSG00000028266	Lmo4	LIM domain only 4	2.901007019	0.9010070190092856	14.02669633424996	8.15832858661522	25.477410648755857
ENSMUSG00000028268	Gbp3	guanylate binding protein 3	2.8908204360000003	0.8908204359068951	13.686391095314475	5.82845703635499	24.157782554108174
ENSMUSG00000028274	Rngtt	RNA guanylyltransferase and 5'-phosphatase	3.213448755	0.21344875495146845	17.553021743881978	4.26186604739173	23.237703936793235
ENSMUSG00000028278	Rragd	Ras-related GTP binding D	3.210868352	0.21086835202846604	15.25646671086577	1.0602965036547	23.46912013643924
ENSMUSG00000028282	Casp8ap2	caspase 8 associated protein 2	3.2085154360000003	0.20851543571069506	15.20663284656657	4.48955055681109	23.428346036294155
ENSMUSG00000028284	Map3k7	mitogen-activated protein kinase kinase kinase 7	3.204422511	0.20442251058724648	15.857446492656031	5.76073622179579	23.55847490580812
ENSMUSG00000028291	Akirin2	akirin 2	3.220812335	0.22081233474179704	13.963167027293828	5.64403246521756	23.989735672902604
ENSMUSG00000028292	Rars2	arginyl-tRNA synthetase 2, mitochondrial	3.2213147980000003	0.2213147975022586	15.464354297206343	3.8676514257123	23.372398352144124
ENSMUSG00000028293	Slc35a1	solute carrier family 35 (CMP-sialic acid transporter), member 1	3.221556226	0.22155622587649065	14.561586287710071	3.67921792561136	23.4672650944747
ENSMUSG00000028295	Smim8	small integral membrane protein 8	3.222183644	0.22218364381819025	13.252517607762288	2.0602965036547	23.743585695087944
ENSMUSG00000028300	3110043O21Rik	RIKEN cDNA 3110043O21 gene	3.224964244	0.22496424402680815	15.090525977081738	5.0602965036547	23.534819060026734
ENSMUSG00000028318	Polr1e	polymerase (RNA) I polypeptide E	3.287701208	0.28770120777634306	14.134265869234731	3.0602965036547	23.531880186026477
ENSMUSG00000028327	Stra6l	STRA6-like	3.293070016	0.2930700156150369	15.226713224618962	4.58379414227909	23.435363696737113
ENSMUSG00000028328	Tmod1	tropomodulin 1	3.294409547	0.2944095467866983	16.234387102603783	3.3520470330611603	23.33251890157251
ENSMUSG00000028329	Xpa	xeroderma pigmentosum, complementation group A	3.29503792	0.2950379199504261	15.32206897619609	3.99195576863787	23.3873438716349
ENSMUSG00000028331	Trmo	tRNA methyltransferase O	3.296361442	0.2963614423676277	13.658657792126085	2.18460084658027	23.664492455686556
ENSMUSG00000028339	Col15a1	collagen, type XV, alpha 1	3.301969414	0.3019694135222994	16.6801122396895	5.23022150509701	23.309802436953063
ENSMUSG00000028341	Nr4a3	nuclear receptor subfamily 4, group A, member 3	3.3071137860000004	0.30711378571575165	15.333644553468172	2.0602965036547	23.449870891110574
ENSMUSG00000028344	Invs	inversin	3.308967089	0.3089670889655333	17.21555195850251	4.06922096944934	23.258468243261763
ENSMUSG00000028345	Tex10	testis expressed gene 10	3.309582402	0.3095824021036711	15.378599675683851	5.00114602049872	23.472118978859278
ENSMUSG00000028367	Txn1	thioredoxin 1	3.370267648	0.3702676479729652	13.670434959902439	8.76202967461601	25.95890599502087
ENSMUSG00000028369	Svep1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	3.371384258	0.3713842577978512	17.32699994953743	3.76956334730142	23.273932152236462
ENSMUSG00000028381	Ugcg	UDP-glucose ceramide glucosyltransferase	3.3782937680000003	0.3782937684841852	15.03514274788591	6.509793560835309	24.088953748779428
ENSMUSG00000028385	Snx30	sorting nexin family member 30	3.382442074	0.3824420741222136	16.593639137634266	5.6150814388949515	23.380331958896612
ENSMUSG00000028391	Wdr31	WD repeat domain 31	3.399083294	0.3990832941852038	14.441063762630506	1.0942554248902	23.6076867103702
ENSMUSG00000028397	Kdm4c	lysine (K)-specific demethylase 4C	3.474890251	0.4748902510589291	17.31772173967666	5.16875664300025	23.234021242971917
ENSMUSG00000028398	Dmac1	distal membrane arm assembly complex 1	3.480983552	0.4809835516772817	9.893301530860564	3.3520470330611603	24.246247648084356
ENSMUSG00000028403	Zdhhc21	zinc finger, DHHC domain containing 21	3.529233564	0.5292335638363955	15.901715424414354	5.645259004375862	23.516868491807696
ENSMUSG00000028407	Smim27	small integral membrane protein 27	3.257304608	0.257304608407656	10.410451351503994	2.26186604739173	24.248477724769778
ENSMUSG00000028411	Aptx	aprataxin	3.260004331	0.2600043310214021	14.345127991976693	3.506528941467629	23.493183179852853
ENSMUSG00000028412	Slc44a1	solute carrier family 44, member 1	3.342036227	0.3420362270541932	17.47409408110296	3.90161034694781	23.26301576457447
ENSMUSG00000028414	Fktn	fukutin	3.343406753	0.34340675342357324	15.963347680316964	3.61508143889496	23.337819972211893
ENSMUSG00000028420	Tmem38b	transmembrane protein 38B	3.3440334810000003	0.34403348130521233	15.134666963246291	5.7212976660290185	23.713700191753016
ENSMUSG00000028423	Nfx1	nuclear transcription factor, X-box binding 1	3.261957338	0.2619573383657625	15.749424276415553	5.952236420017768	23.64452348162534
ENSMUSG00000028430	Nol6	nucleolar protein family 6 (RNA-associated)	3.262730407	0.2627304069010709	13.291746280833939	6.04845173527708	24.401225655177978
ENSMUSG00000028433	Ubap2	ubiquitin-associated protein 2	3.26346703	0.26346703004207145	16.302621075609046	5.576918269359031	23.423367078799167
ENSMUSG00000028436	Dcaf12	DDB1 and CUL4 associated factor 12	3.263903851	0.2639038508392753	14.52582663977073	6.78542800344874	24.415827246748428
ENSMUSG00000028438	Kif24	kinesin family member 24	3.264700752	0.26470075200445203	16.17800341231057	3.3520470330611603	23.335492567694548
ENSMUSG00000028439	Fam219a	family with sequence similarity 219, member A	3.26544064	0.26544064015185004	15.661972892978746	5.00114602049872	23.425970046225537
ENSMUSG00000028451	1700022I11Rik	RIKEN cDNA 1700022I11 gene	3.274596763	0.27459676276468625	13.776844232402167	6.27206368783061	24.372326507651138
ENSMUSG00000028453	Fancg	Fanconi anemia, complementation group G	3.274787184	0.2747871841994443	12.994883741970835	4.0602965036547	23.729500324512028
ENSMUSG00000028454	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O	3.2748849589999995	0.27488495868163154	12.99859042974533	4.200043939616109	23.75077151360305
ENSMUSG00000028456	Unc13b	unc-13 homolog B (C. elegans)	3.275780663	0.2757806630296412	17.65171042085042	2.18460084658027	23.301178112612046
ENSMUSG00000028458	Tesk1	testis specific protein kinase 1	3.277589448	0.2775894478213513	12.580494128777294	5.5065289414676295	24.313596608889398
ENSMUSG00000028459	Cd72	CD72 antigen	3.277624868	0.2776248677097359	12.99541385222515	4.64403246521756	23.853436494507424
ENSMUSG00000028461	Ccdc107	coiled-coil domain containing 107	3.2779051439999995	0.27790514390959764	11.56081046872794	1.0942554248902	24.221457849931525
ENSMUSG00000028463	Car9	carbonic anhydrase 9	3.278006972	0.2780069724946405	12.723447638422918	2.61508143889495	23.7702888842674
ENSMUSG00000028466	Creb3	cAMP responsive element binding protein 3	3.278354229	0.2783542292464884	12.207014320177532	5.7946951430313005	24.591565218880014
ENSMUSG00000028467	Gba2	glucosidase beta 2	3.278406651	0.2784066514480309	13.544119233343695	3.99195576863787	23.626857336820017
ENSMUSG00000028468	Rgp1	RAB6A GEF compex partner 1	3.278471827	0.2784718269818033	13.098690096673593	5.673975127948519	24.25197577155311
ENSMUSG00000028483	Snapc3	small nuclear RNA activating complex, polypeptide 3	3.533152543	0.5331525427090311	15.608254821977908	3.76956334730142	23.360503314329158
ENSMUSG00000028496	Mllt3	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3	3.5616427230000003	0.5616427233716109	18.00710941510183	3.84682854811288	23.26485687691076
ENSMUSG00000028497	Hacd4	3-hydroxyacyl-CoA dehydratase 4	3.564938984	0.564938983739348	15.384783750093353	6.576918269359031	24.012087106012025
ENSMUSG00000028517	Plpp3	phospholipid phosphatase 3	3.672138022	0.6721380219029663	16.202602142450075	3.61508143889496	23.323139199715825
ENSMUSG00000028521	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	3.659345401	0.6593454009758829	15.442003935385113	3.26186604739173	23.38865003060819
ENSMUSG00000028522	Mier1	MEIR1 treanscription regulator	3.659007818	0.6590078178437724	15.648469937061385	6.38767094279188	23.84337355568848
ENSMUSG00000028524	Sgip1	SH3-domain GRB2-like (endophilin) interacting protein 1	3.6572021	0.6572020999856646	17.825822140690274	1.0942554248902	23.191469440987724
ENSMUSG00000028525	Pde4b	phosphodiesterase 4B, cAMP specific	3.65394309	0.653943090082306	18.98736394900032	5.00114602049872	23.160870194920005
ENSMUSG00000028538	St3gal3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	3.754168774	0.7541687742251015	17.62941354347684	3.8676514257123	23.263579637631402
ENSMUSG00000028540	Dph2	DPH2 homolog	3.753253828	0.7532538280634596	11.726643921483994	2.76956334730142	23.9282454310418
ENSMUSG00000028542	Slc6a9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	3.753027095	0.7530270954127388	15.312457569746588	1.0301189381738	23.459867765497027
ENSMUSG00000028549	Itgb3bp	integrin beta 3 binding protein (beta3-endonexin)	3.637970797	0.6379707969904896	17.3269473009172	1.0602965036547	23.221910479649814
ENSMUSG00000028550	Atg4c	autophagy related 4C, cysteine peptidase	3.634004568	0.6340045681720429	16.00696154495965	5.78542800344874	23.533279249793758
ENSMUSG00000028551	Cdkn2c	cyclin dependent kinase inhibitor 2C	3.700692305	0.7006923046725577	12.624110035762989	3.3822245985420603	23.744722353456613
ENSMUSG00000028553	Angptl3	angiopoietin-like 3	3.632801257	0.6328012567731631	13.887696611065065	1.0602965036547	23.714612439513395
ENSMUSG00000028555	Ttc39a	tetratricopeptide repeat domain 39A	3.69916939	0.6991693900398109	15.2183361891014	4.1846008465802695	23.405021499799993
ENSMUSG00000028556	Dock7	dedicator of cytokinesis 7	3.632739027	0.6327390267735381	17.491258112420983	5.48657284766896	23.237015414723263
ENSMUSG00000028557	Rnf11	ring finger protein 11	3.69943921	0.6994392099129223	15.037461158413945	6.00114602049872	23.847984554125095
ENSMUSG00000028560	Usp1	ubiquitin specific peptidase 1	3.632105727	0.6321057273477114	13.518284321454102	5.991955768637871	24.296694361236852
ENSMUSG00000028563	Tm2d1	TM2 domain containing 1	3.628525475	0.6285254753178423	14.76983784362944	4.58379414227909	23.504131327351796
ENSMUSG00000028565	Nfia	nuclear factor I/A	3.625819328	0.6258193281171438	18.400996143669573	4.76073622179579	23.185992820722777
